CarParkID,Development,LotType,Agency,id,lat,lng
KTM3,BLK 131A KIM TIAN ROAD,H,HDB,KTM3_H,1.280639435,103.828648
KTM4,BLK 119A KIM TIAN ROAD,C,HDB,KTM4_C,1.281481446,103.8272973
KTM4,BLK 119A KIM TIAN ROAD,H,HDB,KTM4_H,1.281481446,103.8272973
KTM4,BLK 119A KIM TIAN ROAD,Y,HDB,KTM4_Y,1.281481446,103.8272973
KTM5,BLK 126 KIM TIAN ROAD,C,HDB,KTM5_C,1.282529097,103.8294614
KTM5,BLK 126 KIM TIAN ROAD,Y,HDB,KTM5_Y,1.282529097,103.8294614
KTM5,BLK 126 KIM TIAN ROAD,H,HDB,KTM5_H,1.282529097,103.8294614
KTM6,BLK 127 KIM TIAN ROAD,C,HDB,KTM6_C,1.281856452,103.8292434
MLM1,BLK 161A MEI LING ST,Y,HDB,MLM1_Y,1.29203197,103.8035302
MLM1,BLK 161A MEI LING ST,H,HDB,MLM1_H,1.29203197,103.8035302
MLM1,BLK 161A MEI LING ST,C,HDB,MLM1_C,1.29203197,103.8035302
MNRM,BLK 108A MCNAIR ROAD,C,HDB,MNRM_C,1.320540215,103.8594305
MP12,BLK 72 TO 76 MARINE DRIVE,C,HDB,MP12_C,1.303181701,103.9076499
MP13,BLK 78 & 79 MARINE DRIVE,C,HDB,MP13_C,1.301686373,103.9088509
MP14,BLK 81/82 MARINE PARADE ROAD,C,HDB,MP14_C,1.302545176,103.9069507
MP15,BLK 83/87 MARINE PARADE ROAD,C,HDB,MP15_C,1.302682472,103.9059786
MP16,BLK 84 TO 86 MARINE PARADE ROAD,C,HDB,MP16_C,1.301980581,103.9066578
MP17,BLK 51/59 MARINE TERRACE,Y,HDB,MP17_Y,1.306127767,103.9148955
MP17,BLK 51/59 MARINE TERRACE,C,HDB,MP17_C,1.306127767,103.9148955
MP17,BLK 51/59 MARINE TERRACE,H,HDB,MP17_H,1.306127767,103.9148955
MP19,BLK 89 MARINE PARADE CTRL,C,HDB,MP19_C,1.301311862,103.9063486
MP1M,BLK 65A MARINE DRIVE,C,HDB,MP1M_C,1.302855262,103.91001
MP2M,BLK 35A MARINE CRESCENT,H,HDB,MP2M_H,1.303636521,103.9128796
MP2M,BLK 35A MARINE CRESCENT,Y,HDB,MP2M_Y,1.303636521,103.9128796
MP2M,BLK 35A MARINE CRESCENT,C,HDB,MP2M_C,1.303636521,103.9128796
MP3M,BLK 12A MARINE TERRACE,C,HDB,MP3M_C,1.304357296,103.9153408
MP3M,BLK 12A MARINE TERRACE,Y,HDB,MP3M_Y,1.304357296,103.9153408
MP3M,BLK 12A MARINE TERRACE,H,HDB,MP3M_H,1.304357296,103.9153408
MP4M,BLK 16A MARINE TERRACE,C,HDB,MP4M_C,1.303996614,103.9141972
MP5M,BLK 47A MARINE CRESCENT,Y,HDB,MP5M_Y,1.305448024,103.9124784
MP5M,BLK 47A MARINE CRESCENT,H,HDB,MP5M_H,1.305448024,103.9124784
MP5M,BLK 47A MARINE CRESCENT,C,HDB,MP5M_C,1.305448024,103.9124784
MP5S,BLK 45 MARINE CRESCENT,Y,HDB,MP5S_Y,1.304672037,103.9125692
MP5S,BLK 45 MARINE CRESCENT,H,HDB,MP5S_H,1.304672037,103.9125692
MP5S,BLK 45 MARINE CRESCENT,C,HDB,MP5S_C,1.304672037,103.9125692
NBRM,BLK 13 NORTH BRIDGE ROAD MSCP,C,HDB,NBRM_C,1.304003617,103.8630104
PD8W,BLK 883A WOODLANDS ST 82,C,HDB,PD8W_C,1.44311644,103.7910463
PDC4,BLK 475 CHOA CHU KANG AVE 3,C,HDB,PDC4_C,1.377887715,103.7387461
PDC5,BLK 533A CHOA CHU KANG ST 51,C,HDB,PDC5_C,1.391575269,103.7433702
PDJ3,BLK 399 YUNG SHENG RD,C,HDB,PDJ3_C,1.334715391,103.7204151
PDJ7,BLK 762A JURONG WEST ST 75,C,HDB,PDJ7_C,1.348961591,103.6979101
PDP4,BLK 446A FAJAR ROAD,C,HDB,PDP4_C,1.383767523,103.7713712
PDP5,BLK 524A JELAPANG ROAD,C,HDB,PDP5_C,1.385438613,103.766169
PDQ5,BLK 57 DAWSON RD,C,HDB,PDQ5_C,1.29267933,103.8109824
PDR2,BLK 258 PASIR RIS ST 21,C,HDB,PDR2_C,1.366925978,103.9645502
PDR6,BLK 624A ELIAS RD,C,HDB,PDR6_C,1.377911172,103.9417394
PDR7,BLK 734 PASIR RIS ST 72,C,HDB,PDR7_C,1.379739506,103.9362361
PDS1,BLK 118 RIVERVALE DR,C,HDB,PDS1_C,1.385469998,103.9018339
PDT8,BLK 866A TAMPINES ST 83,C,HDB,PDT8_C,1.355448902,103.9345355
PDW5,BLK 548 WOODLANDS DR 44,C,HDB,PDW5_C,1.430768169,103.7941461
PDW7,BLK 768 WOODLANDS AVE 6,C,HDB,PDW7_C,1.445462285,103.7980606
PDW8,BLK 888A WOODLANDS DR 50,C,HDB,PDW8_C,1.438136382,103.7951514
PL10,BLK 174 PUNGGOL FIELD,C,HDB,PL10_C,1.396647592,103.9103062
PL11,BLK 175 PUNGGOL FIELD,C,HDB,PL11_C,1.398114413,103.9086506
PL12,BLK 137 EDGEDALE PLAINS,C,HDB,PL12_C,1.392370667,103.9094061
PL13,BLK 131 EDGEDALE PLAINS,C,HDB,PL13_C,1.393588655,103.9103894
PL14,BLK 292 PUNGGOL CENTRAL,C,HDB,PL14_C,1.402396877,103.9050495
PL15,BLK 171 EDGEDALE PLAINS,C,HDB,PL15_C,1.394862519,103.912585
PL16,BLK 180 EDGEFIELD PLAINS,C,HDB,PL16_C,1.398608857,103.9093683
PL17,BLK 642 PUNGGOL DRIVE,C,HDB,PL17_C,1.398717291,103.9163889
PL18,BLK 162 PUNGGOL CENTRAL,C,HDB,PL18_C,1.396092847,103.9143165
PL19,"BLK 186-188,190-192 PUNGGOL CENTRAL",C,HDB,PL19_C,1.399684772,103.9101039
PL20,BLK 638 PUNGGOL DRIVE,C,HDB,PL20_C,1.399555867,103.9151959
PL21,BLK 166 PUNGGOL CENTRAL,C,HDB,PL21_C,1.394970785,103.9154658
PL22,BLK 644 PUNGGOL CENTRAL,C,HDB,PL22_C,1.397739898,103.9159112
PL23,BLK 201 PUNGGOL FIELD,C,HDB,PL23_C,1.399766897,103.9036886
PL24,BLK 178 & 193 EDGEFIELD PLAINS,C,HDB,PL24_C,1.39955196,103.908336
PL25,BLK 172 EDGEDALE PLAINS,C,HDB,PL25_C,1.395519825,103.9117777
PL26,BLK 650 PUNGGOL CENTRAL,C,HDB,PL26_C,1.397283842,103.9153032
PL27,BLK 204 PUNGGOL FIELD,C,HDB,PL27_C,1.39846314,103.9030729
PL28,BLK 194 PUNGGOL ROAD,C,HDB,PL28_C,1.402009204,103.906516
PL29,BLK 633 PUNGGOL DRIVE,C,HDB,PL29_C,1.400538847,103.913266
PL30,BLK 170D PUNGGOL EAST,C,HDB,PL30_C,1.394353945,103.9140938
PL31,BLK 301 PUNGGOL CENTRAL,C,HDB,PL31_C,1.403678583,103.906198
PL32,BLK 302 PUNGGOL PLACE,C,HDB,PL32_C,1.40484725,103.9046067
PL33,BLK 621A - 621B EDGEFIELD WALK,C,HDB,PL33_C,1.401255387,103.9098907
PL34,BLK 603 PUNGGOL ROAD,C,HDB,PL34_C,1.403862281,103.9079825
PL35,BLK 602 PUNGGOL CENTRAL,C,HDB,PL35_C,1.403119329,103.9072935
PL36,BLK 305 PUNGGOL ROAD,C,HDB,PL36_C,1.406019757,103.9062231
PL37,BLK 614 EDGEFIELD PLAINS,C,HDB,PL37_C,1.403234914,103.9096571
PL38,BLK 612 PUNGGOL DRIVE,C,HDB,PL38_C,1.404599231,103.9086339
PL39,BLK 267 PUNGGOL FIELD,C,HDB,PL39_C,1.404000204,103.8979528
PL40,BLK 270 PUNGGOL FIELD,C,HDB,PL40_C,1.403721063,103.8991503
PL41,BLK 273 PUNGGOL PLACE,C,HDB,PL41_C,1.402651088,103.9019427
PL42,BLK 616 PUNGGOL DRIVE,C,HDB,PL42_C,1.402126424,103.9116973
PL43,BLK 288 PUNGGOL PLACE,C,HDB,PL43_C,1.401714398,103.9030958
PL44,BLK 206A PUNGGOL PLACE,C,HDB,PL44_C,1.398856557,103.9013288
PL45,BLK 169 PUNGGOL FIELD,C,HDB,PL45_C,1.39362938,103.9145002
PL46,BLK 624 PUNGGOL CENTRAL,C,HDB,PL46_C,1.400259432,103.9116298
PL47,BLK 207 PUNGGOL PLACE,C,HDB,PL47_C,1.400626978,103.9009163
PL48,BLK 271 PUNGGOL WALK,C,HDB,PL48_C,1.403005118,103.9003838
PL49,BLK 210 PUNGGOL PLACE,C,HDB,PL49_C,1.399318536,103.9003918
PL50,BLK 211 PUNGGOL WALK,C,HDB,PL50_C,1.401419289,103.8994382
PL51,BLK 213 PUNGGOL WALK,C,HDB,PL51_C,1.400010435,103.8986761
PL52,BLK 312 SUMANG LINK,C,HDB,PL52_C,1.410195118,103.9014605
PL53,BLK 266 PUNGGOL WAY,C,HDB,PL53_C,1.405276533,103.8982109
PL54,BLK 259 PUNGGOL FIELD,C,HDB,PL54_C,1.404506226,103.8953443
PL55,BLK 261 PUNGGOL WAY,C,HDB,PL55_C,1.405404806,103.8968416
PL56,BLK 672 EDGEFIELD PLAINS,C,HDB,PL56_C,1.407069979,103.9117299
PL57,BLK 665 PUNGGOL DRIVE,C,HDB,PL57_C,1.401920864,103.9146872
PL58,663  PUNGGOL DRIVE,C,HDB,PL58_C,1.399914839,103.9167907
PL59,BLK 308 PUNGGOL WALK,C,HDB,PL59_C,1.408109322,103.8987607
PL60,BLK 670 EDGEFIELD PLAINS,C,HDB,PL60_C,1.405822999,103.9132581
PL61,BLK 678 PUNGGOL DRIVE,C,HDB,PL61_C,1.406114902,103.9088899
PL62,BLK 256 SUMANG WALK,C,HDB,PL62_C,1.405533926,103.8955284
PL65,BLK 310 PUNGGOL WALK,C,HDB,PL65_C,1.409762448,103.8997228
PL66,BLK 121 EDGEDALE PLAINS,C,HDB,PL66_C,1.393583292,103.9083695
PL67,BLK 314 PUNGGOL WAY,C,HDB,PL67_C,1.40847387,103.8975134
PL68,BLK 217 SUMANG WALK,C,HDB,PL68_C,1.402849777,103.895639
PL69,BLK 661 EDGEDALE PLAINS,C,HDB,PL69_C,1.402534759,103.9176146
PL70,BLK 226 SUMANG LANE,C,HDB,PL70_C,1.403078094,103.893284
PL71,BLK 682 EDGEDALE PLAINS EDGEDALE PLAINS,C,HDB,PL71_C,1.404017644,103.9157919
PM10,BLK 204A PASIR RIS STREET 21,C,HDB,PM10_C,1.366746421,103.962474
PM11,BLK 269A PASIR RIS STREET 21,C,HDB,PM11_C,1.364793275,103.963457
PM12,BLK 272A PASIR RIS STREET 21,C,HDB,PM12_C,1.364905493,103.9650289
PM13,BLK 199A PASIR RIS STREET 12,C,HDB,PM13_C,1.366473555,103.9595977
PM14,BLK 180A PASIR RIS STREET 11,C,HDB,PM14_C,1.364708433,103.9601054
PM15,BLK 158A PASIR RIS STREET 13,C,HDB,PM15_C,1.364160134,103.9616771
PM16,BLK 149A PASIR RIS STREET 13,C,HDB,PM16_C,1.362358733,103.9627206
PM17,BLK 142A PASIR RIS STREET 11,C,HDB,PM17_C,1.362792853,103.9597007
PM18,BLK 135A PASIR RIS STREET 11,C,HDB,PM18_C,1.36475655,103.9568798
PM19,BLK 108A PASIR RIS STREET 12,C,HDB,PM19_C,1.367956778,103.9570227
PM20,BLK 526 PASIR RIS STREET 51,C,HDB,PM20_C,1.368041633,103.947456
PM21,BLK 530 PASIR RIS DR 1,C,HDB,PM21_C,1.371196982,103.9494154
PM22,BLK 555A PASIR RIS STREET 51,C,HDB,PM22_C,1.368562431,103.9522137
PM23,BLK 564A PASIR RIS STREET 51,C,HDB,PM23_C,1.368681755,103.9495037
PM24,BLK 561A PASIR RIS STREET 51,C,HDB,PM24_C,1.36718518,103.9513153
PM25,BLK 500A PASIR RIS STREET 52,C,HDB,PM25_C,1.376390131,103.9456089
PM26,BLK 521A PASIR RIS STREET 52,C,HDB,PM26_C,1.373867573,103.9439927
PM27,BLK 578A PASIR RIS STREET 53,C,HDB,PM27_C,1.373960189,103.946596
PM28,BLK 586A PASIR RIS STREET 53,C,HDB,PM28_C,1.374700109,103.947766
PM29,BLK 601A ELIAS ROAD,C,HDB,PM29_C,1.377333641,103.9433737
PM30,BLK 614A ELIAS ROAD,C,HDB,PM30_C,1.375745384,103.9421772
PM32,BLK 631A PASIR RIS DRIVE 3,C,HDB,PM32_C,1.379306774,103.9400987
PM33,BLK 635A PASIR RIS DRIVE 1,C,HDB,PM33_C,1.377080924,103.9398767
PM34,BLK 649A PASIR RIS DRIVE 10,C,HDB,PM34_C,1.378000605,103.938712
PM35,BLK 700A PASIR RIS DRIVE 10,C,HDB,PM35_C,1.380769512,103.9386414
PM36,BLK 710A PASIR RIS STREET 72,C,HDB,PM36_C,1.382416559,103.9370705
PM37,BLK 718A PASIR RIS STREET 72,C,HDB,PM37_C,1.381924788,103.9360195
PM38,BLK 736A PASIR RIS DRIVE 10,C,HDB,PM38_C,1.378947581,103.9372425
PM40,BLK 744A PASIR RIS STREET 71,C,HDB,PM40_C,1.377947613,103.9353837
PM41,BLK 747A PASIR RIS STREET 71,C,HDB,PM41_C,1.37873742,103.9341244
PM43,BLK 757A PASIR RIS ST 71,C,HDB,PM43_C,1.377177077,103.933147
PM44,BLK 762A PASIR RIS STREET 71,C,HDB,PM44_C,1.375965618,103.9332995
PM45,BLK 773A PASIR RIS STREET 71,C,HDB,PM45_C,1.374601955,103.9359049
PM46,BLK 782A PASIR RIS STREET 71,C,HDB,PM46_C,1.373224587,103.938387
PP9T,BLK 145 POTONG PASIR AVENUES 2/3,C,HDB,PP9T_C,1.332194678,103.8660601
PR10,BLK 467/477 PASIR RIS DRIVE 6,C,HDB,PR10_C,1.373738956,103.9571828
PR12,BLK 544/556 PASIR RIS STREET 51,C,HDB,PR12_C,1.36871369,103.952683
PR13,"BLK 537-543, 564-569 PASIR RIS STREET 51",C,HDB,PR13_C,1.369476386,103.9496188
PR14,BLK 557-562 PASIR RIS ST 51,C,HDB,PR14_C,1.366686089,103.9514927
PRS1,BLK 212A PASIR RIS STREET 21,C,HDB,PRS1_C,1.368017156,103.9603263
Q75M,BLK 10A HOLLAND DRIVE,C,HDB,Q75M_C,1.308311929,103.7936989
Q77M,BLK 18 HOLLAND DRIVE,C,HDB,Q77M_C,1.311593204,103.7920156
RHM2,BLK 70A REDHILL CLOSE,H,HDB,RHM2_H,1.28697769,103.8169568
RHM2,BLK 70A REDHILL CLOSE,Y,HDB,RHM2_Y,1.28697769,103.8169568
RHM2,BLK 70A REDHILL CLOSE,C,HDB,RHM2_C,1.28697769,103.8169568
RHM3,BLK 73 REDHILL RD,H,HDB,RHM3_H,1.287915777,103.8172732
RHM3,BLK 73 REDHILL RD,Y,HDB,RHM3_Y,1.287915777,103.8172732
RHM3,BLK 73 REDHILL RD,C,HDB,RHM3_C,1.287915777,103.8172732
RHM4,BLK 74 REDHILL RD,C,HDB,RHM4_C,1.287958318,103.8157926
RHM4,BLK 74 REDHILL RD,H,HDB,RHM4_H,1.287958318,103.8157926
RHM4,BLK 74 REDHILL RD,Y,HDB,RHM4_Y,1.287958318,103.8157926
S100,BLK 472 FERNVALE STREET,C,HDB,S100_C,1.396862609,103.8817469
S102,BLK 164 RIVERVALE CRESCENT,C,HDB,S102_C,1.389273974,103.9076001
S103,BLK 293 COMPASSVALE CRESCENT,C,HDB,S103_C,1.396295624,103.8952657
S104,BLK 215 COMPASSVALE DRIVE,C,HDB,S104_C,1.390179473,103.8930395
S105,BLK 217 COMPASSVALE DRIVE,C,HDB,S105_C,1.389699761,103.894446
S106,BLK 278 COMPASSVALE BOW,C,HDB,S106_C,1.381380232,103.8900564
S107,BLK 338 ANCHORVALE CRESCENT,C,HDB,S107_C,1.399229518,103.8896473
S108,BLK 289 COMPASSVALE CRESCENT,C,HDB,S108_C,1.39809995,103.8969315
S109,BLK 417 FERNVALE LINK,C,HDB,S109_C,1.391571987,103.8798987
S19L,BLK 501B WELLINGTON CIRCLE,C,HDB,S19L_C,1.451366057,103.8209114
S24L,BLK 507A WELLINGTON CIRCLE,C,HDB,S24L_C,1.45316111,103.8237047
S28L,BLK 489 ADMIRALTY LINK,C,HDB,S28L_C,1.454820084,103.816755
S30L,SENGKANG EAST WAY,C,HDB,S30L_C,1.3945617,103.8948302
S39L,BLK 542A/542 SERANGOON NORTH AVENUE 4,C,HDB,S39L_C,1.373907449,103.8717519
SAM2,BLK 61 STRATHMORE AVENUE,Y,HDB,SAM2_Y,1.293966567,103.8110073
SAM2,BLK 61 STRATHMORE AVENUE,C,HDB,SAM2_C,1.293966567,103.8110073
SAM2,BLK 61 STRATHMORE AVENUE,H,HDB,SAM2_H,1.293966567,103.8110073
SB10,BLK 481A SEMBAWANG DRIVE,C,HDB,SB10_C,1.452480883,103.8153178
SB11,BLK 476A SEMBAWANG DRIVE,C,HDB,SB11_C,1.451696111,103.8166379
SB12,BLK 424A CANBERRA ROAD,C,HDB,SB12_C,1.453165066,103.8190629
SB13,BLK 404A ADMIRALTY LINK,C,HDB,SB13_C,1.454311059,103.8164337
SB15,BLK 358A ADMIRALTY DRIVE,C,HDB,SB15_C,1.448927181,103.8166936
SB16,BLK 339 SEMBAWANG CLOSE,C,HDB,SB16_C,1.448216045,103.8173212
SB17,BLK 504 MONTREAL DRIVE,C,HDB,SB17_C,1.450908114,103.82369
SB18,BLK 469/469A/469B ADMIRALTY DRIVE,C,HDB,SB18_C,1.448931121,103.8137014
SB19,BLK 501 WELLINGTON CIRCLE,C,HDB,SB19_C,1.451591643,103.8213577
SB20,BLK 505 CANBERRA LINK,C,HDB,SB20_C,1.450271733,103.822508
SB21,BLK 467/467A/467B ADMIRALTY DRIVE,C,HDB,SB21_C,1.451781286,103.8142356
SB22,BLK 351 CANBERRA ROAD,C,HDB,SB22_C,1.451167557,103.8202883
SB23,BLK 354 ADMIRALTY DRIVE,C,HDB,SB23_C,1.450035381,103.8183892
SB24,BLK 506 WELLINGTON CIRCLE,C,HDB,SB24_C,1.452322396,103.8235495
SB25,BLK 588 MONTREAL DRIVE,C,HDB,SB25_C,1.450190059,103.824787
SB26,BLK 484A ADMIRALTY LINK,C,HDB,SB26_C,1.456465018,103.815224
SB27,BLK 492A ADMIRALTY LINK,C,HDB,SB27_C,1.456622416,103.8173965
SB28,BLK 482A ADMIRALTY LINK,C,HDB,SB28_C,1.454863339,103.8156384
SB29,BLK 508 WELLINGTON CIRCLE,C,HDB,SB29_C,1.453045093,103.8200734
SB30,BLK 466 SEMBAWANG DRIVE,C,HDB,SB30_C,1.455468086,103.8135398
SB31,BLK 463 SEMBAWANG DRIVE,C,HDB,SB31_C,1.455526679,103.8145232
SB32,BLK 591 MONTREAL LINK,C,HDB,SB32_C,1.450237534,103.8263772
SB33,BLK 592 MONTREAL LINK,C,HDB,SB33_C,1.451213898,103.8274329
SB34,BLK 462 SEMBAWANG DRIVE,C,HDB,SB34_C,1.454645034,103.8135216
SB35,BLK 120 CANBERRA CRES,C,HDB,SB35_C,1.445716569,103.8316018
SB36,BLK 121 CANBERRA ST,C,HDB,SB36_C,1.447434316,103.8339823
SB38,BLK 129 CANBERRA ST,C,HDB,SB38_C,1.444643047,103.8326927
SB40,BLK 115 CANBERRA WALK,C,HDB,SB40_C,1.446072465,103.8287072
SD11,BLK 63 SIMS PLACE,C,HDB,SD11_C,1.31638569,103.8794488
SDM2,BLK 50A SIMS DRIVE,C,HDB,SDM2_C,1.316132795,103.8784551
SE11,BLK 151/154 SERANGOON NORTH AVE 1/2,C,HDB,SE11_C,1.370226001,103.8734194
SE12,BLK 211-222 SERANGOON AVENUE 4,C,HDB,SE12_C,1.357843857,103.8730891
SE13,BLK 223/230 SERANGOON AVENUE 4,C,HDB,SE13_C,1.356571683,103.8703302
SE14,BLK 231/237 SERANGOON AVENUE 3,C,HDB,SE14_C,1.354552224,103.8699887
SE15,BLK 238/246 SERANGOON AVENUE 3,C,HDB,SE15_C,1.352894926,103.8694101
SE16,BLK 301/319 SERANGOON AVENUE 2,C,HDB,SE16_C,1.35261889,103.8677199
SE17,BLK 321/329 SERANGOON AVENUE 3,C,HDB,SE17_C,1.351714441,103.8677094
SE18,BLK 330/335 SERANGOON AVENUE 3,C,HDB,SE18_C,1.350197483,103.8704641
SE19,BLK 201/210 SERANGOON CENTRAL,C,HDB,SE19_C,1.354744913,103.8736912
SE20,BLK 264 SERANGOON CENTRAL,C,HDB,SE20_C,1.351577568,103.8720988
SE21,BLK 262/263 SERANGOON CENTRAL,C,HDB,SE21_C,1.353436181,103.8720161
SE22,BLK 261/263 SERANGOON CENTRAL,C,HDB,SE22_C,1.354156732,103.8721288
SE23,BLK 253/254 SERANGOON CENTRAL DRIVE,C,HDB,SE23_C,1.354049907,103.8708389
SE24,BLK 265 SERANGOON AVENUE 3,C,HDB,SE24_C,1.352764397,103.8714942
SE25,BLK 401/408 SERANGOON CENTRAL/AVE 1,C,HDB,SE25_C,1.346310249,103.8727234
SE26,BLK 409/414 SERANGOON CENTRAL/AVE 1,C,HDB,SE26_C,1.348961711,103.8741398
SE27,BLK 421/427 SERANGOON CENTRAL/AVE 1,C,HDB,SE27_C,1.348394753,103.8762489
SE28,BLK 410A SERANGOON CENTRAL,C,HDB,SE28_C,1.348195706,103.8736233
SE29,BLK 2A LORONG LEW LIAN,C,HDB,SE29_C,1.349902687,103.8757993
SE31,BLK 514/520 SERANGOON NORTH AVENUE 4,C,HDB,SE31_C,1.371511971,103.8736719
SE32,BLK 521/530 SERANGOON NORTH AVENUE 4,C,HDB,SE32_C,1.372284801,103.8722967
SE33,BLK 537/542 SERANGOON NORTH AVENUE 4,C,HDB,SE33_C,1.374161738,103.8726078
SE34,BLK 531/536 SERANGOON NORTH AVENUE 4,C,HDB,SE34_C,1.373941085,103.8743072
SE35,BLK 500/506B SERANGOON NORTH AVENUE 4,C,HDB,SE35_C,1.373099118,103.876253
SE37,BLK 519 SERANGOON NORTH AVENUE 4,C,HDB,SE37_C,1.371587551,103.874889
SE38,BLK 504A SERANGOON NORTH AVENUE 4,C,HDB,SE38_C,1.373953245,103.8757153
SE39,BLK 542A SERANGOON NORTH AVENUE 4,C,HDB,SE39_C,1.373503672,103.8717029
SE40,BLK 550A SERANGOON NORTH AVENUE 3,C,HDB,SE40_C,1.372540957,103.870023
SE41,BLK 546A SERANGOON NORTH AVE 3,C,HDB,SE41_C,1.374047654,103.870212
SE42,BLK 512A SERANGOON NORTH AVE 4,C,HDB,SE42_C,1.37087974,103.8751047
SE43,BLK 510 SERANGOON NORTH AVE 4,C,HDB,SE43_C,1.370494627,103.8756824
SE50,BLK 238A SERANGOON AVENUE 2,C,HDB,SE50_C,1.353901343,103.8686104
SE51,BLK 257A SERANGOON CENTRAL DRIVE,C,HDB,SE51_C,1.35520986,103.8723892
SE52,NEXT TO BLK 226 SERANGOON AVE 4,C,HDB,SE52_C,1.356889532,103.8716334
SE53,BLK 150 SERANGOON NORTH AVE 2,C,HDB,SE53_C,1.369378095,103.8750505
SGLM,BLK 4A ST. GEORGES LANE,C,HDB,SGLM_C,1.322696363,103.8602441
SI10,BLK 148 - 154 SIMEI STREET 1,C,HDB,SI10_C,1.345569979,103.9571232
SI11,BLK 155/162 SIMEI ROAD,C,HDB,SI11_C,1.34517257,103.9592649
SI12,BLK 163/165 SIMEI ROAD,C,HDB,SI12_C,1.345870265,103.9589284
SI13,BLK 221/235 SIMEI STREET 4,C,HDB,SI13_C,1.342044433,103.9572409
SIM1,BLK 115 SIMEI STREET 1,C,HDB,SIM1_C,1.343164542,103.9504538
SIM2,BLK 125 SIMEI STREET 1,C,HDB,SIM2_C,1.34610646,103.9539197
SIM3,BLK 166 SIMEI ROAD MSCP,C,HDB,SIM3_C,1.345370177,103.9581663
SIM4,BLK 248 SIMEI STREET 5,C,HDB,SIM4_C,1.343593183,103.9535464
SIM5,BLK 256A SIMEI STREET 1,C,HDB,SIM5_C,1.34252729,103.9522805
SIM6,BLK 168 SIMEI LANE,C,HDB,SIM6_C,1.342966455,103.9589437
SK10,BLK 241A COMPASSVALE WALK,C,HDB,SK10_C,1.390264017,103.898236
SK11,BLK 226D COMPASSVALE WALK,C,HDB,SK11_C,1.388403181,103.8994635
SK12,BLK 103A RIVERVALE WALK,C,HDB,SK12_C,1.38320148,103.900658
SK13,BLK 228D COMPASSVALE WALK,C,HDB,SK13_C,1.38817411,103.9007436
SK14,BLK 142A RIVERVALE DRIVE,C,HDB,SK14_C,1.389815036,103.9053373
SK15,BLK 256A COMPASSVALE ROAD,C,HDB,SK15_C,1.393603843,103.8995342
SK16,BLK 111A RIVERVALE WALK,C,HDB,SK16_C,1.383729704,103.9009038
SK17,BLK 248A COMPASSVALE ROAD,C,HDB,SK17_C,1.392821391,103.8987068
SK18,BLK 188E RIVERVALE DRIVE,C,HDB,SK18_C,1.39467897,103.904551
SK19,BLK 190C RIVERVALE DRIVE,C,HDB,SK19_C,1.394773253,103.9024282
SK20,BLK 191C RIVERVALE DRIVE,C,HDB,SK20_C,1.394106895,103.9039143
SK21,BLK 117D RIVERVALE DRIVE,C,HDB,SK21_C,1.38280472,103.9031595
SK22,BLK 122F RIVERVALE DRIVE,C,HDB,SK22_C,1.387224448,103.9052154
SK23,BLK 121E SENGKANG EAST WAY,C,HDB,SK23_C,1.386223373,103.9060947
SK24,BLK 185 RIVERVALE CRESCENT,C,HDB,SK24_C,1.393714384,103.9067577
SK24,BLK 185 RIVERVALE CRESCENT,Y,HDB,SK24_Y,1.393714384,103.9067577
SK24,BLK 185 RIVERVALE CRESCENT,H,HDB,SK24_H,1.393714384,103.9067577
SK25,BLK 257 COMPASSVALE ROAD,C,HDB,SK25_C,1.39292097,103.8979558
SK26,BLK 259 COMPASSVALE ROAD,C,HDB,SK26_C,1.393514342,103.8965586
SK27,BLK 119 RIVERVALE DRIVE,C,HDB,SK27_C,1.385116452,103.9036057
SK28,BLK 203 COMPASSVALE ROAD,C,HDB,SK28_C,1.387008719,103.8959008
SK29,BLK 204 COMPASSVALE DRIVE,C,HDB,SK29_C,1.388022573,103.8953899
SK30,BLK 260 SENGKANG EAST WAY,C,HDB,SK30_C,1.393719842,103.8958413
SK31,BLK 195A RIVERVALE DRIVE,C,HDB,SK31_C,1.393208223,103.9025659
SK32,BLK 200 SENGKANG EAST ROAD,C,HDB,SK32_C,1.387658346,103.8921644
SK33,BLK 201 SENGKANG EAST ROAD,C,HDB,SK33_C,1.388331502,103.8923997
SK34,BLK 299 COMPASSVALE STREET,C,HDB,SK34_C,1.39668095,103.9019708
SK35,BLK 297 COMPASSVALE STREET,C,HDB,SK35_C,1.395193571,103.8998436
SK36,BLK 301 ANCHORVALE DRIVE,C,HDB,SK36_C,1.388853429,103.8915411
SK37,BLK 303 ANCHORVALE LINK,C,HDB,SK37_C,1.387448651,103.8906087
SK38,BLK 261 COMPASSVALE STREET,C,HDB,SK38_C,1.39477668,103.8946894
SK39,BLK 291 COMPASSVALE STREET,C,HDB,SK39_C,1.396225748,103.8980479
SK40,BLK 306 ANCHORVALE LINK,C,HDB,SK40_C,1.390446756,103.8884034
SK41,BLK 305 ANCHORVALE LINK,C,HDB,SK41_C,1.388727954,103.8877762
SK42,BLK 304 ANCHORVALE LINK,C,HDB,SK42_C,1.387879205,103.8893331
SK43,BLK 290 COMPASSVALE CRESCENT,C,HDB,SK43_C,1.396454582,103.8972496
SK44,BLK 308 ANCHORVALE ROAD,C,HDB,SK44_C,1.389494371,103.8863803
SK45,BLK 295 COMPASSVALE CRESCENT,C,HDB,SK45_C,1.39760052,103.8987382
